y_h_star,y_c_star,y_h,y_c,u_fu,u_ff,c_fi,c_ci
1.48,680.0,1.1490228724072156,560.0485712610822,44.50331881835119,36.11380642623623,38.1198535553646,71.65344843202477
1.48,680.0,1.0979792678241391,596.7790496739302,79.89910540662615,46.06251257629731,38.70071872718111,71.84951419941635
1.48,680.0,1.0411229315319082,642.398408214712,44.80309570919302,40.009223325007696,37.901059071840464,71.56774675286331
1.48,680.0,1.0710791035174112,617.1299924642708,117.18495268725738,43.42285520274924,37.61281691530163,72.27468570772793
1.48,680.0,1.0535246291039209,631.6884085454005,82.77705113057083,43.714897776068995,37.30114418881881,73.70559060307252
1.48,680.0,1.0276631664435443,654.0879603896192,98.33907617997662,49.113584287097424,37.576024809279396,71.95035037076126
1.48,680.0,1.0783071548307317,610.9441309750891,117.38241780365297,39.39095794355322,38.80374761481142,72.57825214819218
1.48,680.0,1.0457822620012205,637.1305575408044,63.02674522906565,39.90417690993396,40.302693755015376,72.66691504018742
1.48,680.0,1.0192590158262194,659.2951930383911,71.32817869107026,40.31280414384297,40.11983590879309,73.88677545800707
1.48,680.0,0.9496509000899688,723.9386273056422,54.346316415704834,43.12604610486651,39.44186687420497,75.37476398186308
1.48,680.0,0.9606508346446521,713.0009656018287,108.11573743054187,46.459540524150064,39.10027957979737,76.04382471237574
1.48,680.0,0.9126572717949042,763.0556517503281,85.87332419342738,49.75072339334713,40.015963230095466,76.647122653835
1.48,680.0,0.9835608519358777,692.7978702681891,102.53949454938919,37.40744174842587,40.146549936171155,76.1977273329817
1.48,680.0,0.9617414851346325,713.1771817322871,86.58487683713963,43.86097166609607,39.2704513727588,76.53486571564686
1.48,680.0,1.0396375066163832,644.0639689364012,97.0626717256458,32.985006851036495,40.28225886339672,75.2675311666753
1.48,680.0,0.9974882291489747,679.6210228117967,68.9819162214417,40.63954087365802,39.98892584335725,75.5477601492826
1.48,680.0,0.8742575446598728,807.5631867074243,50.866414089675786,49.87122057934863,40.838429763801756,75.37378970077548
1.48,680.0,0.9415279016831545,733.8453110676312,103.55206048315299,39.17984841736356,39.35994328576775,75.48718778221009
1.48,680.0,1.0072537780102633,671.1663054000285,101.6076880832428,36.24132868832492,39.452737042873075,76.45429829676809
1.48,680.0,0.9985636110015449,678.7964125536015,50.71913836533652,31.93981923680876,38.57799240076738,75.97456514846279
1.48,680.0,0.9337595038061605,742.6079681659579,52.70077635979716,43.85615711964938,37.50049617930057,77.19819390857204
1.48,680.0,0.9556520650963941,719.6487279872284,87.28883674904364,40.00830908210634,37.480286884775005,76.11553744199433
1.48,680.0,0.992003075417786,683.8502545906409,83.67294350535846,35.24851275069206,37.58878800228229,75.6201045710765
1.48,680.0,0.969072364671917,706.1118060482502,97.81480046177398,49.420157938996425,36.91985361003927,76.27590152738178
1.48,680.0,1.020604489548372,657.465295178971,112.67967288042622,40.07643984821193,40.140851773853306,76.94776059012158
1.48,680.0,1.0607164137228873,625.9118635493714,99.21530867547246,38.085123240656955,37.906237458077925,75.04876237863044
1.48,680.0,1.0155644911716555,664.172712695923,51.81274310226725,39.56064917002533,37.175384186628364,73.97941189648301
1.48,680.0,0.9818522941342253,696.5107521302119,46.58467284220379,39.335157300379514,37.2158424554485,73.90314020796993
1.48,680.0,1.016258812356601,663.536840137652,80.38129874035545,33.53798816564599,37.45189457540905,74.17678875054999
1.48,680.0,0.9941928561700998,684.1741408718601,83.99076931789764,46.12592931856818,38.977474654692195,74.72059489770314
1.48,680.0,0.9689903956439265,708.2384511473267,42.864743109017674,34.26929451621963,40.06487490729882,72.16979492100486
1.48,680.0,0.9493027360775329,728.249129114772,40.29316830263403,33.333975874092474,39.392032097780174,74.25843524223552
1.48,680.0,1.0313019844018192,651.6667526615292,110.4120393479789,35.046364935264805,38.913232003942866,74.41075772591286
1.48,680.0,1.0267797528528553,655.5384292938093,85.14924313294,41.23937284742347,38.40475252279743,72.92028493735734
1.48,680.0,1.0057457837256438,674.6246199606511,91.15388977056442,46.942774954249145,38.38813992158044,71.83319653149131
1.48,680.0,0.9889823386243797,690.7767161552919,55.091845719020604,38.01763339770133,38.00392309091168,72.03397119260396
1.48,680.0,0.9592185894297639,721.4435637802459,78.95640159083987,48.52885165983042,38.66423093262092,72.17193857828343
1.48,680.0,1.0002720867714476,680.3739472062164,117.80740555481461,43.67907555723929,37.62158951084021,73.14581387180615
1.48,680.0,1.0038987332961884,676.9109912903068,113.27812602073148,49.016806816705326,37.66259698542475,71.33576840616229
1.48,680.0,1.012993045547507,668.1994697286892,111.37365234251621,47.83010371165766,37.989098219893606,71.93133082843403
1.48,680.0,1.0561358648327939,630.0061618205588,87.04745084628813,32.707378397456715,38.03388317316448,70.76693636258506
1.48,680.0,1.0649142609859916,622.6263523639215,82.38984885308096,38.70796373061671,36.937674299790935,71.10470365266843
1.48,680.0,1.0517091497132025,634.0146801592682,82.68387294264,44.2983432806549,37.8317179653909,71.83859725688373
1.48,680.0,1.0342900662803394,649.1901805866203,50.054116274355344,35.691801158578464,38.441033630802615,71.77949699057595
1.48,680.0,1.1005909512453467,595.2753907547706,109.3646833170473,34.053612481468384,37.61895922660131,72.35924971346704
1.48,680.0,1.126999691624897,575.7872070440284,80.40428756171985,32.97572527500052,36.8444828446916,71.4500403010312
1.48,680.0,1.123245871693739,578.5600172144331,73.79042183046792,37.756621628900305,37.80831585929092,72.62029889241282
1.48,680.0,1.0489064574463838,636.6936875503255,40.31507100854693,42.26753661829552,37.64016239362397,72.92598584562155
1.48,680.0,1.1088456058669338,589.051478102447,101.66970455218318,32.77335559468128,38.599907412610364,73.94498888961498
1.48,680.0,1.0068406841546513,671.5170783392039,50.30082165932171,46.59931940587956,38.403591910942374,74.64658160447291
1.48,680.0,1.0387033364595877,643.7225816798244,89.08626614963399,36.63015913992328,38.598810542293315,76.45164807929666
1.48,680.0,1.1269494167297387,577.9511132129421,104.44743935571418,31.582002522181945,36.86121935978032,75.0126700642159
1.48,680.0,1.1649212864843557,551.9909814351561,93.66987783667199,33.82723640637583,37.224876961918476,75.00702075162063
1.48,680.0,1.1846902827822257,539.3767484660389,104.03537736991362,38.61352246852033,37.00428529725618,74.86508490073425
1.48,680.0,1.1844048162096719,539.5563396423968,116.07645564241294,43.75999786523598,36.36763798550747,75.57701098523482
1.48,680.0,1.148821383828903,562.9526137487949,90.92996336653712,44.38040190293144,36.59487357292931,74.34223326594092
1.48,680.0,1.0539403133602496,635.7986357794485,47.61979416899724,47.78141229077846,37.3584406737025,74.98140391483075
1.48,680.0,1.076512527577387,617.4085464892083,90.05889212039631,37.53548339990412,37.039697621876805,75.52578800781642
1.48,680.0,1.047479706360625,641.271086742964,71.13370508110845,42.040951424333684,36.00502765817012,74.30204864699292
1.48,680.0,1.0185198491658298,667.759330426445,41.80214747352999,37.34709578244409,34.95301988742108,74.2490813210829
1.48,680.0,1.0453735573060037,642.5353701740459,106.20661627996817,42.08308168569848,35.12395352121448,75.05688829637708
1.48,680.0,1.0167754546905152,669.1034983623656,64.29333419948387,44.264025871111784,36.13250801802278,74.7762344996914
1.48,680.0,1.0830272424418201,611.4184360347505,110.3667223168855,33.51235882720414,36.5388922218111,75.47543215403525
1.48,680.0,1.0579959668038004,631.7712269712204,86.25799170303233,45.19103107651113,36.96809502345333,76.37878153862412
1.48,680.0,1.0579386140282079,631.8183597781253,70.33316906753502,36.45460995848266,35.27181665311314,76.431834540258
1.48,680.0,1.1174104702671446,584.5214183570334,116.72329265559812,36.41437367288901,34.88567332423091,76.79003738885746
1.48,680.0,1.0977826493263094,599.4844926679694,70.45878877274008,40.28223561140959,35.57265789533962,76.67493602150046
1.48,680.0,1.083408179640219,610.7206134047574,75.91858743369906,40.537294501379264,36.034591280560754,76.3323738583397
1.48,680.0,1.0738783763023825,618.3286238528744,104.33127516640104,46.44591705152304,35.86248050887495,76.2176217481684
1.48,680.0,1.0569033231090923,632.3832926982949,77.3344459467906,42.17374648557622,35.373025439716955,74.38578057012097
1.48,680.0,1.0739030744860318,617.8789619700037,79.20350562397559,35.99224942131289,35.39389924340616,73.74195443960019
1.48,680.0,1.0503326440276028,638.2934139338106,83.0106673994078,46.91433412683936,36.33488209248501,73.60027267456691
1.48,680.0,1.088567237294385,606.3696004916942,114.75388176844511,40.75066383480265,36.23110978155157,74.16535755176734
1.48,680.0,1.0794991975653832,613.6482963478851,47.531782860635154,32.162272384281806,38.087570898858566,74.7919687367714
1.48,680.0,1.0219489427892454,661.3201373093152,73.5767120322533,46.34598137742201,37.89861809947727,74.94758415645565
1.48,680.0,0.9927404775799603,688.2121279620534,55.51347452248543,39.18067290614826,37.457935181796316,76.50847171332745
1.48,680.0,0.9347251689644405,747.4759668773698,55.36376595545796,45.662193602139524,37.002180462728965,76.06101069542272
1.48,680.0,0.9544552313428164,726.0008785841156,64.58355196475387,33.27459995790815,36.715729599536736,74.99588634146943
1.48,680.0,0.8858766682015505,807.6068388184291,41.478184066175785,49.64316951570916,37.762309818398926,75.56733442000747
1.48,680.0,0.8952156281573878,795.8737142749303,49.17772755531669,31.693771070976307,38.35807392342716,74.97182345925889
1.48,680.0,0.8827924794983207,811.4487497049727,42.5622462384632,35.28604002263729,40.536226216971755,74.80446653865148
1.48,680.0,0.9201167611281671,768.0993498167275,95.6629005868642,41.01847077868475,40.56848543678283,75.52919147129614
1.48,680.0,0.9449762098141091,741.7217094681821,96.48039500656458,42.23141449397359,39.713324258969514,77.33331140982679
1.48,680.0,0.923914644017559,763.917228147575,102.1111567350647,49.451355556713224,40.82911122253003,77.25246211367208
1.48,680.0,0.9694870051059529,718.2641033334509,74.76648045498594,32.8153683392571,42.743882878708064,78.7286117995376
1.48,680.0,0.803849166813621,901.3250232572291,40.24487442525498,42.003488844745576,43.313853667390845,77.2154668933217
1.48,680.0,0.8738980670353231,814.2108362283948,118.14392699050786,46.75625296438155,42.6817021948072,76.04008175991991
1.48,680.0,1.0487883285493882,648.6090283357461,112.29636852700318,31.097983350732893,42.48727489147415,75.12422647896213
1.48,680.0,0.9146634707792247,771.111353601652,70.72515948086632,48.67506867406827,42.45045585923666,74.42355870561524
1.48,680.0,1.0193775743596745,671.6354816867873,94.8875035309804,31.05505923241338,42.42264713594151,74.9738559437412
1.48,680.0,1.0638252138428494,636.2940598810708,94.60993755494972,36.57483629335153,41.756565857053914,75.18102954019906
1.48,680.0,1.043223284595496,652.4199564711232,89.9032421128026,41.34278252477012,42.34467528741853,74.9498209199175
1.48,680.0,1.1737692071069015,561.669255080093,113.31149060727546,31.931368904288213,42.67377768212706,74.59897920633513
1.48,680.0,0.9268464690570616,757.5032735975943,45.68767646519368,49.31765939146291,42.74654320395353,75.53442945333443
1.48,680.0,0.8630818523745611,828.2777210423103,80.09510041306017,47.48516639453771,42.412898791212655,75.64767422394306
1.48,680.0,0.9689862220558457,715.9788043859065,88.00377312372032,30.50617912765654,43.36065258251016,75.70792679085159
1.48,680.0,0.955763964298793,728.2295159300385,95.84936117609107,43.48023749318034,43.27472610574941,75.3807403985451
1.48,680.0,0.993342020119515,694.1929661159866,76.1548009203924,34.09578793261783,44.14975112498627,75.67215039354986
1.48,680.0,0.9498445406129588,733.0842934698447,79.25652760462751,40.542959457729495,44.62756775865027,76.74607465898575
1.48,680.0,1.2320038421866433,535.9103898801944,118.39222053788603,31.49285186993365,44.36117184946298,77.8143820509177
1.48,680.0,0.756263670351651,956.5065564048729,52.07927064055872,49.14245705690678,44.267859444798844,77.59644949525403
1.48,680.0,0.8383077910134312,847.2374098793476,58.14018106880482,30.034479447027515,44.16346052944929,78.41266865849285
1.48,680.0,1.019170716707505,672.9975080222904,80.8017970936814,30.148875195507586,44.58468421333948,77.81505057285804
1.48,680.0,0.75,1070.9675345417752,45.73288970702022,47.45539507371791,44.939395793426485,77.6845816640817
1.48,680.0,0.8096950810368791,972.2678845527604,66.50675665181495,31.73869126008284,45.04110974012024,77.8333372343792
1.48,680.0,0.7702238058829504,1035.2985095695337,78.68421929271278,49.47390149434915,46.0,77.236009340666
1.48,680.0,0.75,1086.8528302760567,70.96814979486217,47.069542631487025,44.71557910630932,76.78667559524783
1.48,680.0,0.8011359628288798,997.8337836631299,75.48745230041658,35.823008873684394,43.43479113687497,76.00582390827489
1.48,680.0,0.805658519179524,990.3650366346103,68.07136460189757,41.709932310199946,44.35412100167879,74.58866461679439
1.48,680.0,0.7946328472734221,1008.7237882863459,43.448840113602614,36.36410741130919,42.90995824785318,75.26494563194571
1.48,680.0,0.7922277934079577,1012.8970866867409,55.725646468890915,39.84040005768031,42.17263558763979,75.79175346866477
1.48,680.0,0.7942116510967684,1009.4218895189622,58.907214677373375,40.116736798072935,42.3226186049201,76.0691767583906
1.48,680.0,0.8050137726654468,990.9921064089275,68.57601941981578,40.99247599502129,41.74067722986726,75.74231724854978
1.48,680.0,0.8522659834222527,916.1341867103617,75.66278432447524,32.77269402748464,42.231787300409216,74.42618018820332
1.48,680.0,0.9252300619043026,818.6844457388812,109.44017245087292,37.54349692606804,41.842171045633904,75.56336417219794
1.48,680.0,0.9800273925212694,757.4678048751898,102.93265205102372,38.294255974548186,40.20970427951369,75.59584003077639
1.48,680.0,1.013052517299905,723.4199086041813,99.57554939126092,39.908211586379124,39.679038787783334,75.18686097299916
1.48,680.0,1.0834173198565222,658.5203371000117,116.23470890912387,35.44013086429073,39.67523931176162,75.40587692200704
1.48,680.0,1.0563977162841467,682.0977949769933,75.3045973369799,42.69478250331295,39.5751356790432,76.24923735797567
1.48,680.0,1.0430417741687654,694.2357954394839,75.07251093250449,40.62535632515008,40.44263813666966,76.63200854672878
1.48,680.0,1.0508653345092058,687.228870924821,64.52127090780935,33.28612586857871,40.90753676258655,77.7415141087308
1.48,680.0,1.0497548983024994,688.1955745232882,56.832847173011686,32.02858829220714,40.58063514640588,79.65192376073168
1.48,680.0,1.0502729284481642,687.7500575392589,72.35744264365411,35.832489395239634,40.16671536842161,81.37428310813637
1.48,680.0,1.045600853720213,691.7513855647761,117.61703265866961,46.66210651086883,39.13275785093119,81.13764577965685
1.48,680.0,1.0228874687433223,712.2918431946285,83.54356720532245,42.74235757175661,39.3114266501127,82.17813434869335
1.48,680.0,0.98181309965917,751.7760484583135,94.69407706309055,47.90803488152679,38.49886124384195,82.38968556561767
1.48,680.0,1.0622798993244589,676.7984123116064,101.15900586360533,32.2439619159648,39.057683704501024,82.28080439959321
1.48,680.0,0.9604726191652866,773.0776264224257,55.76570224822733,46.342008816224535,40.47192430580578,81.88955857509646
1.48,680.0,0.8409893865202032,918.398517912013,40.8771649325857,47.428220864983096,40.191546960781345,81.22013866681702
1.48,680.0,0.8655735524820495,884.1875687868452,102.44298836674264,46.58985228884901,38.59186635025371,80.75254449910243
1.48,680.0,0.8879894033043507,853.8591578497992,74.60444840399745,37.90255107274272,38.77768098626384,80.6235491480252
1.48,680.0,0.8405063302555812,920.3384468897809,41.469463338696755,43.03030871310048,39.81742867124508,80.70150207246037
1.48,680.0,0.8952365976216324,846.0733018450206,118.59939137824941,45.60201434658289,40.746626934334465,80.69926863065564
1.48,680.0,0.9747470285514744,757.4290091523787,103.45749614993797,36.37481755477053,39.94661975041052,81.36482594582243
1.48,680.0,1.0365135149975973,698.9420161297672,84.35122247173192,31.48604652086857,39.69104281827952,81.02585265955986
1.48,680.0,1.0732384089418678,667.6300229751939,75.1267766597577,31.383893840626776,38.741172578043354,82.05641271465889
1.48,680.0,1.0466026546501936,690.2942047372471,111.53625720737736,48.25705486858392,38.10832394669968,81.50253266116916
1.48,680.0,1.0127783936427408,721.7385147555344,86.45881100938354,46.082201208981445,39.2767412191085,80.93781004357825
1.48,680.0,0.9923538937553122,741.6188688661553,92.7738964932841,45.7055683751243,40.79010841478578,81.64087479813736
1.48,680.0,0.9129720550539684,825.680315374455,68.02862330609715,46.301913251818796,40.47221044936833,81.3676725197961
1.48,680.0,0.9289253755294503,807.274819232259,97.25319442347921,43.93110066114526,41.58743416054075,80.08682576178335
1.48,680.0,1.0065004634465347,728.1164601250692,107.88126530545333,37.741423559932365,41.02609892641061,80.03411461375615
1.48,680.0,1.0928031799422735,654.3532105081565,119.85786661667379,37.59501026899638,41.877450812745224,79.4913201796016
1.48,680.0,1.0537581923823993,685.6383959421929,47.40623703463811,32.33942515175951,41.0483798043763,79.69112778820515
1.48,680.0,0.9415569557862516,794.0747503779429,68.61686789146621,49.417932903409465,40.924477624446425,81.03369718760497
1.48,680.0,1.0056887821733778,729.2868753178681,111.04259732593904,39.94014866552061,39.879653843737955,80.37515954345683
1.48,680.0,1.0388073730799157,698.652444531637,95.37585220198494,38.25733121006429,40.683834798005094,80.35214495217915
1.48,680.0,1.133820080978521,623.4261936144234,110.6852568938387,33.37426899131274,40.90673965250982,79.2437283167604
1.48,680.0,1.1672592336537546,600.1432019017709,96.30010634452356,35.39334935063444,41.58549429101871,79.29583250847384
1.48,680.0,1.1348233570567423,622.4018362503502,64.81048139307472,34.37777468755084,43.27155378683143,79.49500189919746
1.48,680.0,0.9510725256025075,775.7864383387347,66.85633738049643,46.65247965937586,43.42649342458406,79.29347281456344
1.48,680.0,1.0492900373762815,686.4594238126418,98.60963922773237,34.23783626209494,42.82439149467155,77.86057621385736
1.48,680.0,0.9925741542071953,736.9834200849401,88.70934767379819,45.37502290974736,42.39019419373444,77.26612453037126
1.48,680.0,1.0401993940302647,693.5561335323933,109.8800288759565,40.38829844328335,42.88154374236541,77.88050522449845
1.48,680.0,1.1444680449525666,613.9694237945042,113.28640335191186,34.27672693307082,44.395269473397036,76.24366995341681
1.48,680.0,1.012728195866146,716.4090050916947,74.73109602458739,44.843773042674954,43.32432128830677,76.89158764325944
1.48,680.0,0.9433638949715967,784.3619465887256,69.90213716200421,43.91799765811676,44.597373380332826,77.50930103145453
1.48,680.0,0.9498292208649216,777.7420879086209,92.16737372598124,41.78949683995616,43.842934056131114,77.39205822954823
1.48,680.0,0.9595275332402877,767.8542729119422,61.86678806725559,33.27661638008539,42.329018803582585,75.78553309441925
1.48,680.0,0.9430406099182799,785.6033333507797,71.886880541956,41.13110733996507,40.57307167507196,76.07989266686623
1.48,680.0,0.9763814928205239,749.374743922467,65.20512470262521,30.029308193853886,39.371017434043885,75.8601887606109
1.48,680.0,1.0336965684800605,692.3269362562177,103.69023167072982,35.825208772941124,39.96957101493318,75.40835519391683
1.48,680.0,0.9562979750561638,770.7820000777162,42.716436593722335,45.19771968142383,41.85606876112665,76.45072778226653
1.48,680.0,0.9839861316077887,742.3095489748164,76.7753819651198,35.17056528427546,41.364203275440104,77.41020185253657
1.48,680.0,1.073751904401523,661.8605476385817,108.48337569382353,33.828757389912596,41.4137260875879,78.69812265994659
1.48,680.0,1.0152931445752016,711.5955226466685,92.0412838205601,46.33592704894921,40.88642159960913,79.00774954586944
1.48,680.0,0.9819230108848301,743.3216608072476,86.05129222298058,44.685995151180535,40.68228159941456,79.6065255960249
1.48,680.0,0.9836430714619251,741.6278244729,104.11086167758157,45.323313549623755,39.822601645343944,78.72620300391957
1.48,680.0,1.0627853778328438,668.8730740296995,113.04417885062126,35.922792315506946,40.788896470891366,78.8889699093817
1.48,680.0,1.0208920584697552,704.9091350470076,77.7703211485263,42.23718136369021,40.87516740181832,77.99301238635758
1.48,680.0,1.0226734160299107,703.2945293863203,101.9663597501782,43.82702410414111,40.58449682595979,76.17431560569167
1.48,680.0,1.079342521406604,654.0738902823526,102.84485182268679,35.758172731225116,40.64522422505353,76.71210355584294
1.48,680.0,1.0068901522385678,717.7334129471992,74.89142248582036,47.026563649292925,41.10106413144171,77.24147947452354
1.48,680.0,0.9640776145910461,760.1802585975513,69.06002524300993,43.11628230671731,40.74777561840921,77.0456169966466
1.48,680.0,0.9817515265788368,741.960632204076,67.2663360545465,33.892565726567895,39.25048936951579,75.68174620261338
1.48,680.0,0.928719720677111,802.0189363755383,46.09061957206298,44.430905268225445,39.84153269678302,75.77337597185506
1.48,680.0,0.973997036106544,750.8684237480136,77.47644283727175,31.15876395688715,40.365285420306684,75.97102648121856
1.48,680.0,0.9352328031603495,793.6913999708673,69.47352615265356,45.92994267329504,40.42624676845855,77.44136925160761
1.48,680.0,0.9599044065063028,766.3917704556217,71.10632998167193,34.40498068765004,40.700702988425775,77.59676928604824
1.48,680.0,0.9669883537894365,758.9193066191336,82.06117593993295,40.28648857561076,40.62472738245703,77.96683360009034
1.48,680.0,0.9367858710867508,791.653111529185,47.37943181870854,36.78568669843319,41.421932872038255,78.79711696899261
1.48,680.0,0.8826367335182924,855.5086265958805,40.457202616376826,38.46773802126922,41.97379503638323,78.52878790452408
1.48,680.0,0.9644087195611999,762.9883272209269,84.50330665229154,30.463542194966152,42.55229608405217,78.40941378077254
1.48,680.0,0.8894174624010487,846.1647427305261,63.66575500152389,45.09132470905942,43.13302150868082,78.17515698976274
1.48,680.0,0.8937523667444208,840.9590125322244,54.59213595925041,33.40126279915714,44.99284027776067,77.8653968783574
1.48,680.0,1.0079887212001781,725.209667595263,103.64079719961538,35.93103593807294,45.22100380428163,76.3184492670498
1.48,680.0,1.065623044909591,676.5845225099152,83.82276043203098,32.97592920058984,44.311896424853344,75.08050170462339
1.48,680.0,1.0169647152242873,718.482470275423,44.07701890312805,33.535975891545036,45.190921148429304,74.88369291232607
1.48,680.0,1.0405276887738462,697.9018706540212,97.08509813751975,39.43638817838831,43.52657761049415,74.6255363931642
1.48,680.0,1.0276893882576859,709.3521198519802,118.26378859109649,48.40253800264986,42.791212420232476,75.12946687914328
1.48,680.0,0.9708869685868589,764.8214160676805,41.743657788354696,37.62427191773975,42.22135934269388,75.28942453717346
1.48,680.0,1.0138118418797397,721.8517608130397,92.60856276630453,36.64490295335213,42.716313945386744,75.15548628039446
1.48,680.0,1.0101585837481235,725.3102178565679,49.66044835238087,31.013005448987975,42.440134900902564,75.10005563354478
1.48,680.0,0.9934942876434217,741.5677797350228,46.551396563988746,32.80631892763947,42.45023236913523,75.98076380180129
1.48,680.0,0.8914540148784093,856.1826895835007,49.57160966775354,48.32931176696657,42.06079995515364,76.69899608364268
1.48,680.0,0.8725003591714802,881.080482316199,43.94201673774289,35.78289697904931,41.612295807521434,77.29099327430909
1.48,680.0,0.9418310938065441,795.675636036084,106.53773523248975,38.35264202661021,42.701453170050236,75.45419630278546
1.48,680.0,0.9538232291554707,782.4380041230412,115.56908092520887,48.4243103598274,44.82979698517401,75.19085692902314
1.48,680.0,0.9744510221269386,761.3427795840637,83.62943860680664,38.18199940293127,43.75123758066754,75.53418668613402
1.48,680.0,0.9589277850377902,777.3784228728323,92.2493188506718,44.91567946850727,46.0,75.39160766306682
1.48,680.0,0.9856726194628495,751.1191913488351,77.86929784995266,35.622696695180444,46.0,74.80859783456081
1.48,680.0,1.000262756226408,737.3729411996771,72.76508588483648,34.92043759076874,46.0,74.22624056720834
1.48,680.0,0.8817363318527562,865.0419364769737,57.25904733307513,46.319472386119884,45.88186304493749,74.54198041045558
1.48,680.0,0.8785142217990193,869.0625846304746,70.11402182653339,39.59109225696926,46.0,74.2313833368709
1.48,680.0,0.8794908461590181,867.8387266642196,74.34505535474634,40.38220685661277,46.0,73.97270925781392
1.48,680.0,0.8638812907530314,887.8421413804467,96.05044039943449,48.49812520901298,45.40159559195778,74.7331366024374
1.48,680.0,0.8515095078637066,904.3428084951211,80.80404490352052,44.843099876598345,44.276163542084774,74.57699283250385
1.48,680.0,0.9021999502802273,838.6957212006242,94.33589566857253,39.43719723682233,42.5595091308875,75.70359084232243
1.48,680.0,0.8522707941004406,904.7104577856817,55.62469419188547,45.133913452835536,42.89406962126075,74.3121942813046
1.48,680.0,0.8404162332017362,921.9582439249758,80.95065467747882,47.62946913430194,41.924067248934335,74.9254034124003
1.48,680.0,0.8159062527854535,960.0946529941533,61.92767541931792,46.05763970162763,42.45970237596583,75.74482270523654
1.48,680.0,0.8939397023662858,849.6559607318806,111.59720183943446,39.44958860916514,42.934631107892564,73.7427878213414
1.48,680.0,0.950767930067806,782.1217152612486,99.72704966560501,37.873151196025496,42.57952823827633,73.58783752780532
1.48,680.0,0.9524245655225166,780.2844691345821,76.74090665279431,40.41586959003156,42.97713737301064,73.5815431319401
1.48,680.0,0.9204311063269348,816.9230986125918,41.68287344146411,36.37380421131421,43.60409989911554,72.42078172073772
1.48,680.0,0.9392951116530741,794.9265143859842,54.196622425929945,30.0955039920979,45.15950071659533,72.33166433136198
1.48,680.0,0.9614979743205093,771.0298181102804,114.84389040500912,46.572085186806945,46.0,71.27593207742046
1.48,680.0,0.9903232856311068,741.9673339986164,118.87673735363835,45.831101121885304,45.78339966010985,70.26823966984266
1.48,680.0,0.9519304586507705,781.7678534541773,93.73610637135138,48.83130365334313,46.0,70.84445591957008
1.48,680.0,0.8752971085466746,872.8884086948133,51.10605294242121,45.35962349384843,45.46556244317606,70.75503592693345
1.48,680.0,0.9418372836382316,791.9763540627591,100.29191174879631,37.076243922907075,45.95861392375951,70.72708922260892
1.48,680.0,0.9552359070369981,777.4384444076431,108.68981205265955,46.33279515906986,46.0,69.8820893009122
1.48,680.0,0.9582245357221174,774.232792671343,114.0390129576412,48.841958012114,45.22019944780342,68.96023621698097
1.48,680.0,0.9845590885154253,746.3309956228911,92.35801227062797,39.879695320594784,44.290683905909425,69.59691134348381
1.48,680.0,0.985168015233913,745.7015410133702,87.39690155461226,42.74910068013985,43.54513144747165,69.63894348111944
1.48,680.0,0.9909627789417279,739.6801547485397,97.51376286963337,44.70002814892641,42.21649406821282,69.91378152592488
1.48,680.0,1.022213066730028,708.0090897878539,116.26217113211364,44.386372444224165,41.43348983113534,69.94630899892448
1.48,680.0,1.0220032920532536,708.2165213850789,47.41846545278555,31.15927540151796,42.22615779956471,69.94106191655871
1.48,680.0,1.0469223934141385,684.6750902874285,78.19241134812336,34.387373664370756,41.55564386974545,69.69577333380894
1.48,680.0,1.029797552775628,700.9581513712147,79.45085555257182,44.05292223870953,43.4020164243748,68.97879114313868
1.48,680.0,1.0663864758949109,667.8375236632381,115.50865638280706,42.016429537670575,44.0812854904235,69.12578048640476
1.48,680.0,1.0882118278829442,649.6447211255951,114.80564430214014,43.251406921708536,44.6771520755547,69.234368111201
1.48,680.0,1.0669479747951967,667.1441016151882,64.641271694536,37.14615191197643,44.91434546594831,70.1555578093997
1.48,680.0,0.9449951973800791,784.3435763446275,46.71240640515833,48.256240721075145,45.83483621623879,70.65853108919124
1.48,680.0,0.8866117746264033,852.8584352559415,46.29025626617082,41.278561705163426,46.0,71.32590494811818
1.48,680.0,0.8815286093726542,859.2709993973564,42.37047474499057,31.4436452691388,45.08646892351445,71.53855717426526
1.48,680.0,0.846317920779581,906.9314951890875,49.94492566080286,41.06003771513359,45.20722694437819,70.30768277041675
1.48,680.0,0.8389810417947834,917.6096192361239,61.53738621046194,40.8769885654996,45.08509910280624,70.60060450724164
1.48,680.0,0.8458721355779388,907.5858708389042,73.50735647312294,41.80079898879794,45.10583058654002,70.27250659246491
1.48,680.0,0.8716362361619323,871.7088843511038,66.00195396800899,34.63119934219168,46.0,72.4278097458911
1.48,680.0,0.8867029188977568,852.6960196880999,110.77332959982571,48.72981515992515,44.67905668962626,71.70081482019019
1.48,680.0,1.004884196203784,722.7536350085461,112.42166995012556,31.10278800659371,43.98363687651501,72.47720083026162
1.48,680.0,0.90838063264911,826.2672856912916,50.65249082361497,47.208305714414394,41.82047052760824,72.77963419746456
1.48,680.0,0.8468872720806835,910.900736457374,45.19573840004134,48.25944998430829,41.9095217379163,71.76618510544894
1.48,680.0,0.8935115886086729,844.7581377608326,93.31216184558478,37.88201402995415,40.74362098129637,70.91273940132389
1.48,680.0,0.8728856531434956,873.8894177403363,45.283095312573465,40.9684969938558,39.77725881871147,71.74760393824133
1.48,680.0,0.9007936486676578,834.5067526239576,93.0113701338333,42.06395906474842,40.02602741960608,71.0964097832374
